1392/12/03,633023663.23
1392/12/04,628062577.13
1392/12/05,625153016.86
1392/12/06,627634549.36
1392/12/07,631333841.43
1392/12/08,634653624.38
1392/12/09,636332112.45
1392/12/10,637863188.28
1392/12/11,640825492.32
1392/12/12,640942462.45
1392/12/13,641813507.66
1392/12/14,640413082.93
1392/12/15,643671817.70
1392/12/16,645370715.46
1392/12/17,643147927.71
1392/12/18,642466846.63
1392/12/19,639603005.20
1392/12/20,638406250.64
1392/12/21,638726029.90
1392/12/22,646366288.71
1392/12/23,648748829.62
1392/12/24,644234704.87
1392/12/25,638564438.09
1392/12/26,645453932.80
1392/12/27,645149157.45
1392/12/28,650849792.52
1392/12/29,673791399.15
1393/01/01,674451886.01
1393/01/02,675221753.19
1393/01/03,675576654.04
1393/01/04,676053793.51
1393/01/05,673706211.73
1393/01/06,674726255.83
1393/01/07,678005454.67
1393/01/08,678873756.89
1393/01/09,677008026.70
1393/01/10,674800864.20
1393/01/11,674486460.76
1393/01/12,675701573.90
1393/01/13,676328608.41
1393/01/14,676214091.54
1393/01/15,676374250.70
1393/01/16,673477145.68
1393/01/17,674205234.18
1393/01/18,672111409.58
1393/01/19,673553396.15
1393/01/20,672132081.88
1393/01/21,679942769.36
1393/01/22,681504666.23
1393/01/23,678591329.30
1393/01/24,683535797.47
1393/01/25,1650354.18
1393/01/26,680432289.19
1393/01/27,680643343.84
1393/01/28,684630905.35
1393/01/29,684298485.96
1393/01/30,680535106.58
1393/01/31,692261448.94
1393/02/01,695217517.85
1393/02/02,695709984.64
1393/02/03,700168873.35
1393/02/04,702162636.93
1393/02/05,703807457.98
1393/02/06,698114149.06
1393/02/07,699010825.37
1393/02/08,696117034.41
1393/02/09,691550977.71
1393/02/10,691795522.69
1393/02/11,695724002.93
1393/02/12,697575042.83
1393/02/13,694881397.75
1393/02/14,697719589.85
1393/02/15,694324421.14
1393/02/16,692687950.14
1393/02/17,694310057.35
1393/02/18,694015202.59
1393/02/19,695781092.12
1393/02/20,688040968.54
1393/02/21,687840340.83
1393/02/22,688033032.10
1393/02/23,690616163.57
1393/02/24,690047786.75
1393/02/25,693127646.82
1393/02/26,694899880.62
1393/02/27,693059015.56
1393/02/28,692907458.50
1393/02/29,694255714.38
1393/02/30,696628129.57
1393/02/31,711180040.99
1393/03/01,718721512.79
1393/03/02,720968454.80
1393/03/03,713740620.71
1393/03/04,714108430.72
1393/03/05,711586988.54
1393/03/06,715933343.60
1393/03/07,706037679.62
1393/03/08,708838748.85
1393/03/09,710754055.33
1393/03/10,704086890.25
1393/03/11,705896587.18
1393/03/12,706682267.08
1393/03/13,706815995.31
1393/03/14,709722551.07
1393/03/15,710168414.09
1393/03/16,710669436.01
1393/03/17,699205274.95
1393/03/18,710185829.31
1393/03/19,710701607.68
1393/03/20,709681320.57
1393/03/21,712660371.69
1393/03/22,714186309.89
1393/03/23,716142483.46
1393/03/24,709061521.58
1393/03/25,708562942.89
1393/03/26,711885355.67
1393/03/27,707050857.32
1393/03/28,709816225.87
1393/03/29,712543367.56
1393/03/30,714431498.04
1393/03/31,720971145.69
1393/04/01,721912569.05
1393/04/02,721951415.65
1393/04/03,715581544.56
1393/04/04,710820316.88
1393/04/05,710800864.29
1393/04/06,713087624.35
1393/04/07,703936651.13
1393/04/08,707299238.49
1393/04/09,707463118.52
1393/04/10,707737051.89
1393/04/11,703614597.04
1393/04/12,705154605.43
1393/04/13,706800252.32
1393/04/14,702004678.49
1393/04/15,699676097.24
1393/04/16,700831262.29
1393/04/17,699407714.15
1393/04/18,696858718.50
1393/04/19,700753726.15
1393/04/20,702282548.94
1393/04/21,695320044.58
1393/04/22,700717578.96
1393/04/23,698355101.95
1393/04/24,698134418.09
1393/04/25,700263681.69
1393/04/26,701090802.88
1393/04/27,702584553.02
1393/04/28,702662044.32
1393/04/29,700480060.31
1393/04/30,702078788.60
1393/04/31,708832209.05
1393/05/01,711666159.75
1393/05/02,711588190.22
1393/05/03,713507561.58
1393/05/04,703256468.13
1393/05/05,702770225.97
1393/05/06,704845891.62
1393/05/07,707856135.36
1393/05/08,708213988.37
1393/05/09,708795741.16
1393/05/10,708336850.41
1393/05/11,707564978.33
1393/05/12,707661861.03
1393/05/13,710758474.83
1393/05/14,704564302.12
1393/05/15,705412116.95
1393/05/16,707171828.18
1393/05/17,709328903.56
1393/05/18,705775317.94
1393/05/19,708304174.76
1393/05/20,704309668.63
1393/05/21,705191423.28
1393/05/22,712310948.65
1393/05/23,710887163.14
1393/05/24,713081355.65
1393/05/25,711086461.22
1393/05/26,714236636.19
1393/05/27,716871351.87
1393/05/28,715833128.48
1393/05/29,716906090.46
1393/05/30,721044075.87
1393/05/31,723186994.79
1393/06/01,716971514.56
1393/06/02,716137241.75
1393/06/03,662720877.87
1393/06/04,710177966.15
1393/06/05,708944067.64
1393/06/06,708389575.12
1393/06/07,710577675.45
1393/06/08,704597761.99
1393/06/09,706592663.69
1393/06/10,705073514.34
1393/06/11,704372433.94
1393/06/12,703397029.16
1393/06/13,706674712.47
1393/06/14,708698324.43
1393/06/15,696353843.75
1393/06/16,700874071.35
1393/06/17,700434846.90
1393/06/18,697510052.31
1393/06/19,704934019.79
1393/06/20,690966997.10
1393/06/21,693006588.12
1393/06/22,689549921.39
1393/06/23,695855126.52
1393/06/24,698334615.00
1393/06/25,697628543.78
1393/06/26,701172471.13
1393/06/27,704055742.21
1393/06/28,706120537.00
1393/06/29,701392253.51
1393/06/30,704053418.87
1393/06/31,716123838.74
1393/07/01,710800859.30
1393/07/02,705908201.46
1393/07/03,703170177.59
1393/07/04,705178065.87
1393/07/05,699616479.79
1393/07/06,692638585.90
1393/07/07,690605854.96
1393/07/08,689789935.84
1393/07/09,685609488.52
1393/07/10,683045021.13
1393/07/11,685036309.47
1393/07/12,680935915.84
1393/07/13,683575426.06
1393/07/14,686139042.96
1393/07/15,36562328.29
1393/07/16,685587981.62
1393/07/17,687501317.63
1393/07/18,689477834.51
1393/07/19,682562310.05
1393/07/20,686178078.62
1393/07/21,688800781.08
1393/07/22,685488369.30
1393/07/23,685356061.82
1393/07/24,687283384.60
1393/07/25,688981707.65
1393/07/26,678672229.60
1393/07/27,683635990.93
1393/07/28,684215437.68
1393/07/29,685578336.35
1393/07/30,693783301.56
1393/08/01,693469597.78
1393/08/02,695389893.66
1393/08/03,683628264.95
1393/08/04,682130227.87
1393/08/05,676914847.80
1393/08/06,675958580.72
1393/08/07,677550477.91
1393/08/08,677920393.52
1393/08/09,679711338.73
1393/08/10,673920979.04
